image,source,source_version,missing_updates,urgency,status,fixed,debianbug,cve
stormshield/mongodb,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,942401,CVE-2019-17595
stormshield/mongodb,nettle,3.3-1,0,not yet assigned,open,undefined,undefined,CVE-2018-16869
stormshield/mongodb,pcre3,2:8.39-3,0,unimportant,open,undefined,858678,CVE-2017-7245
stormshield/mongodb,pcre3,2:8.39-3,0,unimportant,open,undefined,undefined,CVE-2017-11164
stormshield/mongodb,pcre3,2:8.39-3,0,unimportant,open,undefined,858679,CVE-2017-7246
stormshield/mongodb,pcre3,2:8.39-3,0,unimportant,open,undefined,undefined,CVE-2017-16231
stormshield/mongodb,python-defaults,2.7.13-2,0,unimportant,open,undefined,498899,CVE-2008-4108
stormshield/mongodb,shadow,1:4.4-4.1,0,unimportant,open,undefined,undefined,CVE-2007-5686
stormshield/mongodb,shadow,1:4.4-4.1,0,not yet assigned,open,undefined,756630,CVE-2017-12424
stormshield/mongodb,shadow,1:4.4-4.1,0,unimportant,open,undefined,778950,CVE-2013-4235
stormshield/mongodb,shadow,1:4.4-4.1,0,unimportant,open,undefined,undefined,CVE-2019-19882
stormshield/mongodb,shadow,1:4.4-4.1,0,low,open,undefined,890557,CVE-2018-7169
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2018-20346
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,unimportant,open,undefined,873762,CVE-2017-13685
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-16168
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-19603
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-20218
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,951835,CVE-2020-9327
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,low,open,undefined,925289,CVE-2019-9936
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,low,open,undefined,925290,CVE-2019-9937
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-5827
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,946612,CVE-2019-19645
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,893195,CVE-2018-8740
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2018-20506
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2018-20505
stormshield/mongodb,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,929775,CVE-2019-8457
stormshield/mongodb,tar,1.29b-1.1,0,not yet assigned,open,undefined,917377,CVE-2018-20482
stormshield/mongodb,tar,1.29b-1.1,0,unimportant,open,undefined,328228,CVE-2005-2541
stormshield/mongodb,tar,1.29b-1.1,0,unimportant,open,undefined,925286,CVE-2019-9923
nasqueron/mysql,apt,1.4.8,0,unimportant,open,undefined,642480,CVE-2011-3374
nasqueron/mysql,apt,1.4.8,0,not yet assigned,resolved,1.4.9,undefined,CVE-2019-3462
nasqueron/mysql,bash,4.4-5,0,low,open,undefined,undefined,CVE-2019-18276
nasqueron/mysql,bzip2,1.0.6-8.1,0,not yet assigned,open,undefined,930886,CVE-2019-12900
nasqueron/mysql,coreutils,8.26-3,0,low,open,undefined,816320,CVE-2016-2781
nasqueron/mysql,coreutils,8.26-3,0,unimportant,open,undefined,undefined,CVE-2017-18018
nasqueron/mysql,cyrus-sasl2,2.1.27~101-g0780600+dfsg-3,0,not yet assigned,resolved,2.1.27~101-g0780600+dfsg-3+deb9u1,947043,CVE-2019-19906
nasqueron/mysql,e2fsprogs,1.43.4-2,0,not yet assigned,resolved,1.43.4-2+deb9u1,941139,CVE-2019-5094
nasqueron/mysql,e2fsprogs,1.43.4-2,0,not yet assigned,open,undefined,948508,CVE-2019-5188
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,878159,CVE-2018-6485
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,undefined,CVE-2018-6551
nasqueron/mysql,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-9192
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,884132,CVE-2017-1000408
nasqueron/mysql,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010023
nasqueron/mysql,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010024
nasqueron/mysql,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010025
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,879500,CVE-2017-15671
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,884133,CVE-2017-1000409
nasqueron/mysql,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,779392,CVE-2015-8985
nasqueron/mysql,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2018-20796
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,879955,CVE-2017-15804
nasqueron/mysql,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-6488
nasqueron/mysql,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-7309
nasqueron/mysql,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2010-4052
nasqueron/mysql,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2010-4051
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,undefined,CVE-2017-18269
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,870650,CVE-2017-12132
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,945250,CVE-2019-19126
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,884615,CVE-2017-16997
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,887001,CVE-2018-1000001
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,924612,CVE-2019-9169
nasqueron/mysql,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2010-4756
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,924613,CVE-2009-5155
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,879501,CVE-2017-15670
nasqueron/mysql,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010022
nasqueron/mysql,glibc,2.24-11+deb9u3,1,low,open,undefined,856503,CVE-2016-10228
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,899071,CVE-2018-11236
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,899070,CVE-2018-11237
nasqueron/mysql,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,920047,CVE-2016-10739
nasqueron/mysql,gnutls28,3.5.8-5+deb9u3,1,not yet assigned,open,undefined,undefined,CVE-2019-3836
nasqueron/mysql,gnutls28,3.5.8-5+deb9u3,1,unimportant,open,undefined,645881,CVE-2011-3389
nasqueron/mysql,gnutls28,3.5.8-5+deb9u3,1,not yet assigned,open,undefined,undefined,CVE-2019-3829
nasqueron/mysql,gnutls28,3.5.8-5+deb9u3,1,not yet assigned,open,undefined,undefined,CVE-2018-16868
nasqueron/mysql,gnutls28,3.5.8-5+deb9u3,1,not yet assigned,resolved,3.5.8-5+deb9u4,undefined,CVE-2018-10844
nasqueron/mysql,gnutls28,3.5.8-5+deb9u3,1,not yet assigned,resolved,3.5.8-5+deb9u4,undefined,CVE-2018-10845
nasqueron/mysql,gnutls28,3.5.8-5+deb9u3,1,not yet assigned,resolved,3.5.8-5+deb9u4,undefined,CVE-2018-10846
nasqueron/mysql,libidn,1.33-1,0,not yet assigned,resolved,1.33-1+deb9u1,873902,CVE-2017-14062
nasqueron/mysql,lz4,0.0~r131-2,0,low,open,undefined,943680,CVE-2019-17543
nasqueron/mysql,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,undefined,CVE-2018-19211
nasqueron/mysql,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,942401,CVE-2019-17594
nasqueron/mysql,ncurses,6.0+20161126-1+deb9u2,0,low,open,undefined,942401,CVE-2019-17595
nasqueron/mysql,nettle,3.3-1,0,not yet assigned,open,undefined,undefined,CVE-2018-16869
nasqueron/mysql,openldap,2.4.44+dfsg-5+deb9u2,0,not yet assigned,resolved,2.4.44+dfsg-5+deb9u3,932997,CVE-2019-13057
nasqueron/mysql,openldap,2.4.44+dfsg-5+deb9u2,0,unimportant,open,undefined,undefined,CVE-2017-17740
nasqueron/mysql,openldap,2.4.44+dfsg-5+deb9u2,0,unimportant,open,undefined,undefined,CVE-2017-14159
nasqueron/mysql,openldap,2.4.44+dfsg-5+deb9u2,0,not yet assigned,resolved,2.4.44+dfsg-5+deb9u3,932998,CVE-2019-13565
nasqueron/mysql,openldap,2.4.44+dfsg-5+deb9u2,0,unimportant,open,undefined,undefined,CVE-2015-3276
nasqueron/mysql,pcre3,2:8.39-3,0,unimportant,open,undefined,858678,CVE-2017-7245
nasqueron/mysql,pcre3,2:8.39-3,0,unimportant,open,undefined,undefined,CVE-2017-11164
nasqueron/mysql,pcre3,2:8.39-3,0,unimportant,open,undefined,858679,CVE-2017-7246
nasqueron/mysql,pcre3,2:8.39-3,0,unimportant,open,undefined,undefined,CVE-2017-16231
nasqueron/mysql,pwgen,2.07-1.1,0,unimportant,open,undefined,726578,CVE-2013-4441
nasqueron/mysql,shadow,1:4.4-4.1,0,unimportant,open,undefined,undefined,CVE-2007-5686
nasqueron/mysql,shadow,1:4.4-4.1,0,not yet assigned,open,undefined,756630,CVE-2017-12424
nasqueron/mysql,shadow,1:4.4-4.1,0,unimportant,open,undefined,778950,CVE-2013-4235
nasqueron/mysql,shadow,1:4.4-4.1,0,unimportant,open,undefined,undefined,CVE-2019-19882
nasqueron/mysql,shadow,1:4.4-4.1,0,low,open,undefined,890557,CVE-2018-7169
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2018-20346
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,unimportant,open,undefined,873762,CVE-2017-13685
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-16168
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-19603
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-20218
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,951835,CVE-2020-9327
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,low,open,undefined,925289,CVE-2019-9936
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,low,open,undefined,925290,CVE-2019-9937
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2019-5827
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,946612,CVE-2019-19645
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,893195,CVE-2018-8740
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2018-20506
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,undefined,CVE-2018-20505
nasqueron/mysql,sqlite3,3.16.2-5+deb9u1,0,not yet assigned,open,undefined,929775,CVE-2019-8457
nasqueron/mysql,systemd,232-25+deb9u4,1,low,open,undefined,undefined,CVE-2018-16888
nasqueron/mysql,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u10,912005,CVE-2018-15686
nasqueron/mysql,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u10,undefined,CVE-2018-1049
nasqueron/mysql,systemd,232-25+deb9u4,1,low,open,undefined,890779,CVE-2018-6954
nasqueron/mysql,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u8,undefined,CVE-2019-3815
nasqueron/mysql,systemd,232-25+deb9u4,1,not yet assigned,open,undefined,950732,CVE-2020-1712
nasqueron/mysql,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u7,undefined,CVE-2018-16866
nasqueron/mysql,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u6,912008,CVE-2018-15688
nasqueron/mysql,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u9,undefined,CVE-2019-6454
nasqueron/mysql,systemd,232-25+deb9u4,1,unimportant,open,undefined,undefined,CVE-2017-18078
nasqueron/mysql,systemd,232-25+deb9u4,1,not yet assigned,open,undefined,undefined,CVE-2019-20386
nasqueron/mysql,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u7,918841,CVE-2018-16864
nasqueron/mysql,systemd,232-25+deb9u4,1,not yet assigned,open,undefined,928102,CVE-2019-3844
nasqueron/mysql,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u11,undefined,CVE-2019-3842
nasqueron/mysql,systemd,232-25+deb9u4,1,not yet assigned,open,undefined,928102,CVE-2019-3843
nasqueron/mysql,systemd,232-25+deb9u4,1,not yet assigned,resolved,232-25+deb9u7,918848,CVE-2018-16865
nasqueron/mysql,systemd,232-25+deb9u4,1,unimportant,open,undefined,725357,CVE-2013-4392
nasqueron/mysql,systemd,232-25+deb9u4,1,unimportant,open,undefined,undefined,CVE-2017-1000082
nasqueron/mysql,tar,1.29b-1.1,0,not yet assigned,open,undefined,917377,CVE-2018-20482
nasqueron/mysql,tar,1.29b-1.1,0,unimportant,open,undefined,328228,CVE-2005-2541
nasqueron/mysql,tar,1.29b-1.1,0,unimportant,open,undefined,925286,CVE-2019-9923
landier/cassandra,audit,1:2.4-1,0,unimportant,open,undefined,795457,CVE-2015-5186
landier/cassandra,avahi,0.6.31-5,0,unimportant,open,undefined,917047,CVE-2017-6519
landier/cassandra,bzip2,1.0.6-7,0,not yet assigned,resolved,1.0.6-7+deb8u1,930886,CVE-2019-12900
landier/cassandra,bzip2,1.0.6-7,0,not yet assigned,resolved,1.0.6-7+deb8u1,827744,CVE-2016-3189
landier/cassandra,coreutils,8.23-4,0,low,open,undefined,816320,CVE-2016-2781
landier/cassandra,coreutils,8.23-4,0,unimportant,open,undefined,undefined,CVE-2017-18018
landier/cassandra,cryptsetup,2:1.6.6-5,0,unimportant,open,undefined,undefined,CVE-2016-4484
landier/cassandra,flac,1.3.0-3,0,low,open,undefined,897015,CVE-2017-6888
landier/cassandra,gcc-4.8,4.8.4-1,0,not yet assigned,open,undefined,undefined,CVE-2018-12886
landier/cassandra,gcc-4.8,4.8.4-1,0,not yet assigned,open,undefined,undefined,CVE-2017-11671
landier/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2018-12886
landier/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2015-5276
landier/cassandra,gcc-4.9,4.9.2-10,0,not yet assigned,open,undefined,undefined,CVE-2017-11671
landier/cassandra,glib2.0,2.42.1-1,1,not yet assigned,resolved,2.42.1-1+deb8u3,931234,CVE-2019-13012
landier/cassandra,glib2.0,2.42.1-1,1,not yet assigned,resolved,2.42.1-1+deb8u2,undefined,CVE-2018-16428
landier/cassandra,glib2.0,2.42.1-1,1,not yet assigned,resolved,2.42.1-1+deb8u2,undefined,CVE-2018-16429
landier/cassandra,glib2.0,2.42.1-1,1,unimportant,open,undefined,655044,CVE-2012-0039
landier/cassandra,glib2.0,2.42.1-1,1,not yet assigned,resolved,2.42.1-1+deb8u1,929753,CVE-2019-12450
landier/cassandra,glib2.0,2.42.1-1,0,not yet assigned,resolved,2.42.1-1+deb8u3,931234,CVE-2019-13012
landier/cassandra,glib2.0,2.42.1-1,0,not yet assigned,resolved,2.42.1-1+deb8u2,undefined,CVE-2018-16428
landier/cassandra,glib2.0,2.42.1-1,0,not yet assigned,resolved,2.42.1-1+deb8u2,undefined,CVE-2018-16429
landier/cassandra,glib2.0,2.42.1-1,0,unimportant,open,undefined,655044,CVE-2012-0039
landier/cassandra,glib2.0,2.42.1-1,0,not yet assigned,resolved,2.42.1-1+deb8u1,929753,CVE-2019-12450
landier/cassandra,inetutils,2:1.9.2.39.3a460-3,0,low,open,undefined,945861,CVE-2019-0053
landier/cassandra,lcms2,2.6-3,0,not yet assigned,resolved,2.6-3+deb8u2,907983,CVE-2018-16435
landier/cassandra,lcms2,2.6-3,0,not yet assigned,resolved,2.6-3+deb8u1,852627,CVE-2016-10165
landier/cassandra,libbsd,0.7.0-2,0,not yet assigned,open,undefined,undefined,CVE-2019-20367
landier/cassandra,libbsd,0.7.0-2,0,not yet assigned,resolved,0.7.0-2+deb8u1,undefined,CVE-2016-2090
landier/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u8,938938,CVE-2019-13627
landier/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u1,undefined,CVE-2015-7511
landier/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u4,undefined,CVE-2017-7526
landier/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u5,undefined,CVE-2018-0495
landier/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u2,834893,CVE-2016-6313
landier/cassandra,libgcrypt20,1.6.3-2,0,unimportant,open,undefined,undefined,CVE-2018-6829
landier/cassandra,libgcrypt20,1.6.3-2,0,not yet assigned,resolved,1.6.3-2+deb8u3,undefined,CVE-2017-9526
landier/cassandra,libice,2:1.0.9-1,0,not yet assigned,resolved,2:1.0.9-1+deb8u1,856400,CVE-2017-2626
landier/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902176,CVE-2018-11212
landier/cassandra,libjpeg-turbo,1:1.3.1-12,0,low,open,undefined,undefined,CVE-2019-2201
landier/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902176,CVE-2018-11214
landier/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902176,CVE-2018-11213
landier/cassandra,libjpeg-turbo,1:1.3.1-12,0,unimportant,open,undefined,878567,CVE-2017-15232
landier/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u2,741487,CVE-2018-14498
landier/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,902950,CVE-2018-1152
landier/cassandra,libjpeg-turbo,1:1.3.1-12,0,not yet assigned,resolved,1:1.3.1-12+deb8u1,819969,CVE-2016-3616
landier/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u2,876780,CVE-2018-10392
landier/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u1,893130,CVE-2018-5146
landier/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u3,876778,CVE-2017-14633
landier/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u2,876780,CVE-2018-10393
landier/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u2,876780,CVE-2017-14160
landier/cassandra,libvorbis,1.3.4-2,0,not yet assigned,resolved,1.3.4-2+deb8u3,870341,CVE-2017-11333
landier/cassandra,libxdmcp,1:1.1.1-1,0,not yet assigned,resolved,1:1.1.1-1+deb8u1,856399,CVE-2017-2625
landier/cassandra,libxtst,2:1.2.2-1,1,not yet assigned,resolved,2:1.2.2-1+deb8u1,840444,CVE-2016-7951
landier/cassandra,libxtst,2:1.2.2-1,1,not yet assigned,resolved,2:1.2.2-1+deb8u1,840444,CVE-2016-7952
landier/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1122
landier/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1123
landier/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1124
landier/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1125
landier/cassandra,procps,2:3.3.9-9,0,not yet assigned,resolved,2:3.3.9-9+deb8u1,899170,CVE-2018-1126
landier/cassandra,python-defaults,2.7.9-1,0,unimportant,open,undefined,498899,CVE-2008-4108
landier/cassandra,sensible-utils,0.0.9,0,not yet assigned,resolved,0.0.9+deb8u1,881767,CVE-2017-17512
landier/cassandra,util-linux,2.25.2-6,0,not yet assigned,open,undefined,830802,CVE-2016-5011
landier/cassandra,util-linux,2.25.2-6,0,unimportant,open,undefined,855943,CVE-2017-2616
landier/cassandra,util-linux,2.25.2-6,0,unimportant,open,undefined,undefined,CVE-2015-5224
landier/cassandra,util-linux,2.25.2-6,0,unimportant,open,undefined,798067,CVE-2015-5218
landier/cassandra,util-linux,2.25.2-6,0,not yet assigned,open,undefined,815922,CVE-2016-2779
landier/cassandra,xdg-user-dirs,0.15-2,0,unimportant,open,undefined,undefined,CVE-2017-15131
landier/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847270,CVE-2016-9841
landier/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847270,CVE-2016-9840
landier/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847275,CVE-2016-9843
landier/cassandra,zlib,1:1.2.8.dfsg-2,0,not yet assigned,resolved,1:1.2.8.dfsg-2+deb8u1,847274,CVE-2016-9842
nymediaas/nginx,apt,1.4.8,0,unimportant,open,undefined,642480,CVE-2011-3374
nymediaas/nginx,apt,1.4.8,0,not yet assigned,resolved,1.4.9,undefined,CVE-2019-3462
nymediaas/nginx,bash,4.4-5,0,low,open,undefined,undefined,CVE-2019-18276
nymediaas/nginx,bzip2,1.0.6-8.1,0,not yet assigned,open,undefined,930886,CVE-2019-12900
nymediaas/nginx,coreutils,8.26-3,0,low,open,undefined,816320,CVE-2016-2781
nymediaas/nginx,coreutils,8.26-3,0,unimportant,open,undefined,undefined,CVE-2017-18018
nymediaas/nginx,e2fsprogs,1.43.4-2,0,not yet assigned,resolved,1.43.4-2+deb9u1,941139,CVE-2019-5094
nymediaas/nginx,e2fsprogs,1.43.4-2,0,not yet assigned,open,undefined,948508,CVE-2019-5188
nymediaas/nginx,gettext,0.19.8.1-2,0,unimportant,open,undefined,913173,CVE-2018-18751
nymediaas/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,878159,CVE-2018-6485
nymediaas/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,undefined,CVE-2018-6551
nymediaas/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-9192
nymediaas/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,884132,CVE-2017-1000408
nymediaas/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010023
nymediaas/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010024
nymediaas/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-1010025
nymediaas/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,879500,CVE-2017-15671
nymediaas/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,884133,CVE-2017-1000409
nymediaas/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,779392,CVE-2015-8985
nymediaas/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2018-20796
nymediaas/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,879955,CVE-2017-15804
nymediaas/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-6488
nymediaas/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2019-7309
nymediaas/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2010-4052
nymediaas/nginx,glibc,2.24-11+deb9u3,1,unimportant,open,undefined,undefined,CVE-2010-4051
nymediaas/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,resolved,2.24-11+deb9u4,undefined,CVE-2017-18269
nymediaas/nginx,glibc,2.24-11+deb9u3,1,not yet assigned,open,undefined,870650,CVE-2017-12132
